,id,questionID,respondent,section,question,answer,value,explanation,variant,type,form
3079,3234,10001,127,questionnaire,"Is compassionate, has a soft heart.",Agree strongly,,,bfi2s_classic,classic,bfi
3080,3235,10002,127,questionnaire,Tends to be disorganized.,Disagree strongly,,,bfi2s_classic,classic,bfi
3081,3236,10003,127,questionnaire,Worries a lot.,Agree a little,,,bfi2s_classic,classic,bfi
3082,3237,10004,127,questionnaire,"Is fascinated by art, music, or literature.",Agree strongly,,,bfi2s_classic,classic,bfi
3083,3244,10005,127,questionnaire,"Is dominant, acts as a leader.",Agree a little,,,bfi2s_classic,classic,bfi
3084,3246,10006,127,questionnaire,Is sometimes rude to others.,Disagree strongly,,,bfi2s_classic,classic,bfi
3085,3247,10007,127,questionnaire,Has difficulty getting started on tasks.,Disagree a little,,,bfi2s_classic,classic,bfi
3086,3249,10008,127,questionnaire,"Tends to feel depressed, blue.",Disagree a little,,,bfi2s_classic,classic,bfi
3087,3257,10009,127,questionnaire,I prefer summer over winter.,"Agree strongly, Disagree strongly",,,bfi2s_classic,classic,bfi
3088,3258,10010,127,questionnaire,Has little interest in abstract ideas.,"Neutral, no opinion",,,bfi2s_classic,classic,bfi
3089,3259,10011,127,questionnaire,Is full of energy.,Agree a little,,,bfi2s_classic,classic,bfi
3090,3271,10012,127,questionnaire,Assumes the best about people.,Agree strongly,,,bfi2s_classic,classic,bfi
3091,3272,10013,127,questionnaire,"Is reliable, can always be counted on.",Agree strongly,,,bfi2s_classic,classic,bfi
3092,3273,10014,127,questionnaire,"Is emotionally stable, not easily upset.",Agree strongly,,,bfi2s_classic,classic,bfi
3093,3289,10015,127,questionnaire,"Is original, comes up with new ideas.",Agree a little,,,bfi2s_classic,classic,bfi
3094,3290,10016,127,questionnaire,"Is outgoing, sociable.",Agree strongly,,,bfi2s_classic,classic,bfi
3095,3291,10017,127,questionnaire,Can be cold and uncaring.,Disagree strongly,,,bfi2s_classic,classic,bfi
3096,3306,10018,127,questionnaire,Keeps things neat and tidy.,Agree strongly,,,bfi2s_classic,classic,bfi
3097,3316,10020,127,questionnaire,Has few artistic interests.,Agree a little,,,bfi2s_classic,classic,bfi
3098,3317,10021,127,questionnaire,Prefers to have others take charge.,Disagree a little,,,bfi2s_classic,classic,bfi
3099,3318,10022,127,questionnaire,"Is respectful, treats others with respect.",Agree strongly,,,bfi2s_classic,classic,bfi
3100,3332,10023,127,questionnaire,"Is persistent, works until the task is finished.",Agree strongly,,,bfi2s_classic,classic,bfi
3101,3335,10024,127,questionnaire,"Feels secure, comfortable with self.",Disagree a little,,,bfi2s_classic,classic,bfi
3102,3337,10025,127,questionnaire,"Is complex, a deep thinker.",Agree a little,,,bfi2s_classic,classic,bfi
3103,3339,10026,127,questionnaire,Is less active than other people.,Agree strongly,,,bfi2s_classic,classic,bfi
3104,3341,10027,127,questionnaire,Tends to find fault with others.,Disagree a little,,,bfi2s_classic,classic,bfi
3105,3343,10028,127,questionnaire,Can be somewhat careless.,"Neutral, no opinion",,,bfi2s_classic,classic,bfi
3106,3345,10029,127,questionnaire,"Is temperamental, gets emotional easily.",Disagree a little,,,bfi2s_classic,classic,bfi
3107,3348,10030,127,questionnaire,Has little creativity.,Agree a little,,,bfi2s_classic,classic,bfi
3108,3366,10201,127,feedback,How much do you agree with this statement: The conversation with the AI assistant felt natural.,Strongly agree,5.0,"they picked up on the key things i was saying, and was able to explore it furhter",bfi2s_classic,classic,bfi
3109,3367,10202,127,feedback,How would you rate the overall experience of interacting with the AI assistant?,Very good,5.0,"it was a good conversation, insightful",bfi2s_classic,classic,bfi
3110,3370,10203,127,feedback,How would you rate your overall experience with this survey?,Very good,5.0,it was easy to navigate and no technical issues,bfi2s_classic,classic,bfi
3111,3372,10200,127,feedback,"During this survey, you interacted with a text-based AI assistant. If you had to choose, would you prefer this format or a voice-based assistant (where the AI speaks to you, and you also respond by speaking) for a similar survey in the future?",I prefer the text-based AI assistant (current version),3.0,it just easier and i know how to type quickly,bfi2s_classic,classic,bfi
3112,3373,10206,127,feedback,"How many months are there in a year? Even though the correct answer is twelve, make sure to choose the option thirty.",30,,,bfi2s_classic,classic,bfi
3113,3374,10205,127,feedback,Is there anything else you'd like to tell us regarding this study?,3,,,bfi2s_classic,classic,bfi
3114,3565,21101,138,demographics,What is your age?,35-44,,,cfq_avatar,avatar,cfq
3115,3566,21102,138,demographics,Which gender do you identify as?,Male,,,cfq_avatar,avatar,cfq
3116,3567,21103,138,demographics,How do you identify yourself in terms of race?,White,,,cfq_avatar,avatar,cfq
3117,3568,21104,138,demographics,What is the highest education level you have completed?,Undergraduate degree,,,cfq_avatar,avatar,cfq
3118,3569,21109,138,demographics,"What is your personal income per year, after tax?","£40,000 - £49,999",,,cfq_avatar,avatar,cfq
3119,3571,21105,138,demographics,How often do you use a computer?,Multiple times a day,,,cfq_avatar,avatar,cfq
3120,3573,21106,138,demographics,What is your general attitude towards artificial intelligence?,Somewhat positive,,,cfq_avatar,avatar,cfq
3121,3575,21107,138,demographics,"Have you previously interacted with AI-based conversational agents (e.g., chatbots, virtual assistants, avatars) in online surveys or other platforms?",Yes,,,cfq_avatar,avatar,cfq
3122,3576,22108,138,demographics,How would you rate your overall proficiency in English?,Native or bilingual speaker,,,cfq_avatar,avatar,cfq
3123,3579,21110,138,demographics,"You may love pizza or ice cream. But when we ask you what you would order in the restaurant, you need to choose a salad.",Salad,,,cfq_avatar,avatar,cfq
3124,3601,21000,138,questionnaire,Do you read something and find you haven't been thinking about it and must read it again?,Occasionally,,,cfq_avatar,avatar,cfq
3125,3605,21001,138,questionnaire,Do you find you forget why you went from one part of the house to the other?,Very rarely,,,cfq_avatar,avatar,cfq
3126,3616,21002,138,questionnaire,Do you fail to notice signposts on the road?,Very rarely,,,cfq_avatar,avatar,cfq
3127,3617,21003,138,questionnaire,Do you find you confuse right and left when giving directions?,Never,,,cfq_avatar,avatar,cfq
3128,3618,21004,138,questionnaire,Do you bump into people?,Never,,,cfq_avatar,avatar,cfq
3129,3620,21005,138,questionnaire,Do you forget whether you've turned off a light or a fire or locked the door?,Occasionally,,,cfq_avatar,avatar,cfq
3130,3626,21006,138,questionnaire,Do you fail to listen to people's names when you are meeting them?,Never,,,cfq_avatar,avatar,cfq
3131,3636,21007,138,questionnaire,Do you say something and realize afterwards that it might be taken as insulting?,Occasionally,,,cfq_avatar,avatar,cfq
3132,3637,21008,138,questionnaire,Do you fail to hear people speaking to you when you are doing something else?,Quite often,,,cfq_avatar,avatar,cfq
3133,3654,21009,138,questionnaire,Do you go to summer vacations?,"Very often, Never",,,cfq_avatar,avatar,cfq
3134,3655,21010,138,questionnaire,Do you lose your temper and regret it?,Never,,,cfq_avatar,avatar,cfq
3135,3656,21011,138,questionnaire,Do you leave important letters unanswered for days?,Never,,,cfq_avatar,avatar,cfq
3136,3657,21012,138,questionnaire,Do you find you forget which way to turn on a road you know well but rarely use?,Never,,,cfq_avatar,avatar,cfq
3137,3658,21013,138,questionnaire,Do you fail to see what you want in a supermarket (although it's there)?,Never,,,cfq_avatar,avatar,cfq
3138,3659,21014,138,questionnaire,Do you find yourself suddenly wondering whether you've used a word correctly?,Very rarely,,,cfq_avatar,avatar,cfq
3139,3660,21015,138,questionnaire,Do you have trouble making up your mind?,Occasionally,,,cfq_avatar,avatar,cfq
3140,3661,21016,138,questionnaire,Do you forget appointments?,Very rarely,,,cfq_avatar,avatar,cfq
3141,3662,21017,138,questionnaire,Do you forget where you put something like a newspaper or a book?,Very rarely,,,cfq_avatar,avatar,cfq
3142,3667,21018,138,questionnaire,Do you accidentally throw away the thing you want and keep what you meant to throw away?,Never,,,cfq_avatar,avatar,cfq
3143,3668,21019,138,questionnaire,Do you daydream when you ought to be listening to something?,Occasionally,,,cfq_avatar,avatar,cfq
3144,3671,21020,138,questionnaire,Do you forget people's names?,Very rarely,,,cfq_avatar,avatar,cfq
3145,3672,21021,138,questionnaire,Do you start doing one thing at home and get distracted into doing something else?,Occasionally,,,cfq_avatar,avatar,cfq
3146,3675,21022,138,questionnaire,Do you find you can't quite remember something although it's on the tip of your tongue?,Occasionally,,,cfq_avatar,avatar,cfq
3147,3687,21023,138,questionnaire,Do you forget what you came to the shops to buy?,Very rarely,,,cfq_avatar,avatar,cfq
3148,3694,21024,138,questionnaire,Do you drop things?,Never,,,cfq_avatar,avatar,cfq
3149,3695,21025,138,questionnaire,Do you find you can't think of anything to say?,Very rarely,,,cfq_avatar,avatar,cfq
3150,3712,21201,138,feedback,How much do you agree with this statement: The conversation with the AI assistant felt natural.,Agree,4.0,"It was one of the best conversations I have had with an AI assistant, it was natural, clear and listened.",cfq_avatar,avatar,cfq
3151,3714,21202,138,feedback,How would you rate the overall experience of interacting with the AI assistant?,Very good,5.0,I was really impressed with the responses and conversation.,cfq_avatar,avatar,cfq
3152,3716,21203,138,feedback,How would you rate your overall experience with this survey?,Very good,5.0,"Great survey, very modern and easy to use.",cfq_avatar,avatar,cfq
3153,3721,21200,138,feedback,"During this survey, you interacted with a voice-based AI assistant. If you had to choose, would you prefer this format or a text-based assistant (where you communicate by typing) for a similar survey in the future?",I prefer the voice-based AI assistant (current version),3.0,"It is much better to speak rather than text, it is a more effective form of communication and allows you to think more.",cfq_avatar,avatar,cfq
3154,3722,21206,138,feedback,"How many months are there in a year? Even though the correct answer is twelve, make sure to choose the option thirty.",30,,,cfq_avatar,avatar,cfq
3155,3723,21205,138,feedback,Is there anything else you'd like to tell us regarding this study?,,,,cfq_avatar,avatar,cfq
3156,3866,21101,145,demographics,What is your age?,35-44,,,cfq_avatar,avatar,cfq
3157,3867,21102,145,demographics,Which gender do you identify as?,Female,,,cfq_avatar,avatar,cfq
3158,3868,21103,145,demographics,How do you identify yourself in terms of race?,White,,,cfq_avatar,avatar,cfq
3159,3869,21104,145,demographics,What is the highest education level you have completed?,Secondary education,,,cfq_avatar,avatar,cfq
3160,3870,21109,145,demographics,"What is your personal income per year, after tax?","£0 - £9,999",,,cfq_avatar,avatar,cfq
3161,3871,21105,145,demographics,How often do you use a computer?,At least once a day,,,cfq_avatar,avatar,cfq
3162,3872,21106,145,demographics,What is your general attitude towards artificial intelligence?,Neutral,,,cfq_avatar,avatar,cfq
3163,3873,21107,145,demographics,"Have you previously interacted with AI-based conversational agents (e.g., chatbots, virtual assistants, avatars) in online surveys or other platforms?",Yes,,,cfq_avatar,avatar,cfq
3164,3874,22108,145,demographics,How would you rate your overall proficiency in English?,Native or bilingual speaker,,,cfq_avatar,avatar,cfq
3165,3875,21110,145,demographics,"You may love pizza or ice cream. But when we ask you what you would order in the restaurant, you need to choose a salad.",Salad,,,cfq_avatar,avatar,cfq
3166,3876,21000,145,questionnaire,Do you read something and find you haven't been thinking about it and must read it again?,Very rarely,,,cfq_avatar,avatar,cfq
3167,3877,21001,145,questionnaire,Do you find you forget why you went from one part of the house to the other?,Occasionally,,,cfq_avatar,avatar,cfq
3168,3881,21002,145,questionnaire,Do you fail to notice signposts on the road?,Never,,,cfq_avatar,avatar,cfq
3169,3882,21003,145,questionnaire,Do you find you confuse right and left when giving directions?,Never,,,cfq_avatar,avatar,cfq
3170,3883,21004,145,questionnaire,Do you bump into people?,Occasionally,,,cfq_avatar,avatar,cfq
3171,3884,21005,145,questionnaire,Do you forget whether you've turned off a light or a fire or locked the door?,Quite often,,,cfq_avatar,avatar,cfq
3172,3885,21006,145,questionnaire,Do you fail to listen to people's names when you are meeting them?,Never,,,cfq_avatar,avatar,cfq
3173,3887,21007,145,questionnaire,Do you say something and realize afterwards that it might be taken as insulting?,Never,,,cfq_avatar,avatar,cfq
3174,3888,21008,145,questionnaire,Do you fail to hear people speaking to you when you are doing something else?,Occasionally,,,cfq_avatar,avatar,cfq
3175,3891,21009,145,questionnaire,Do you go to summer vacations?,"Very often, Never",,,cfq_avatar,avatar,cfq
3176,3892,21010,145,questionnaire,Do you lose your temper and regret it?,Very rarely,,,cfq_avatar,avatar,cfq
3177,3893,21011,145,questionnaire,Do you leave important letters unanswered for days?,Never,,,cfq_avatar,avatar,cfq
3178,3894,21012,145,questionnaire,Do you find you forget which way to turn on a road you know well but rarely use?,Never,,,cfq_avatar,avatar,cfq
3179,3895,21013,145,questionnaire,Do you fail to see what you want in a supermarket (although it's there)?,Occasionally,,,cfq_avatar,avatar,cfq
3180,3896,21014,145,questionnaire,Do you find yourself suddenly wondering whether you've used a word correctly?,Never,,,cfq_avatar,avatar,cfq
3181,3897,21015,145,questionnaire,Do you have trouble making up your mind?,Occasionally,,,cfq_avatar,avatar,cfq
3182,3898,21016,145,questionnaire,Do you forget appointments?,Never,,,cfq_avatar,avatar,cfq
3183,3899,21017,145,questionnaire,Do you forget where you put something like a newspaper or a book?,Very rarely,,,cfq_avatar,avatar,cfq
3184,3908,21018,145,questionnaire,Do you accidentally throw away the thing you want and keep what you meant to throw away?,Never,,,cfq_avatar,avatar,cfq
3185,3910,21019,145,questionnaire,Do you daydream when you ought to be listening to something?,Very rarely,,,cfq_avatar,avatar,cfq
3186,3913,21020,145,questionnaire,Do you forget people's names?,Never,,,cfq_avatar,avatar,cfq
3187,3915,21021,145,questionnaire,Do you start doing one thing at home and get distracted into doing something else?,Quite often,,,cfq_avatar,avatar,cfq
3188,3916,21022,145,questionnaire,Do you find you can't quite remember something although it's on the tip of your tongue?,Quite often,,,cfq_avatar,avatar,cfq
3189,3922,21023,145,questionnaire,Do you forget what you came to the shops to buy?,Never,,,cfq_avatar,avatar,cfq
3190,3934,21024,145,questionnaire,Do you drop things?,Never,,,cfq_avatar,avatar,cfq
3191,3935,21025,145,questionnaire,Do you find you can't think of anything to say?,Never,,,cfq_avatar,avatar,cfq
3192,3943,21201,145,feedback,How much do you agree with this statement: The conversation with the AI assistant felt natural.,Agree,4.0,i felt quite at ease chatting to them because they seemed approachable and friendly,cfq_avatar,avatar,cfq
3193,3945,21202,145,feedback,How would you rate the overall experience of interacting with the AI assistant?,Good,4.0,really good and i felt quite comfortable but the only issue i had was it wasnt loading a few times,cfq_avatar,avatar,cfq
3194,3946,21203,145,feedback,How would you rate your overall experience with this survey?,Very good,5.0,i really enjoyed this study. would love to know more about my results but the ai didnt respond to me when i asked!,cfq_avatar,avatar,cfq
3195,3953,21200,145,feedback,"During this survey, you interacted with a voice-based AI assistant. If you had to choose, would you prefer this format or a text-based assistant (where you communicate by typing) for a similar survey in the future?",I prefer the voice-based AI assistant (current version),3.0,i found it more natural to talk rather than type and i feel i probably shred more info about myself this way compared to if i was typing,cfq_avatar,avatar,cfq
3196,3956,21206,145,feedback,"How many months are there in a year? Even though the correct answer is twelve, make sure to choose the option thirty.",30,,,cfq_avatar,avatar,cfq
3197,3958,21205,145,feedback,Is there anything else you'd like to tell us regarding this study?,really great study,,,cfq_avatar,avatar,cfq
3198,3322,10101,128,demographics,What is your age?,35-44,,,bfi2s_classic,classic,bfi
3199,3323,10102,128,demographics,Which gender do you identify as?,Female,,,bfi2s_classic,classic,bfi
3200,3324,10103,128,demographics,How do you identify yourself in terms of race?,White,,,bfi2s_classic,classic,bfi
3201,3325,10104,128,demographics,What is the highest education level you have completed?,Graduate degree,,,bfi2s_classic,classic,bfi
3202,3326,10109,128,demographics,"What is your personal income per year, after tax?","£50,000 - £74,999",,,bfi2s_classic,classic,bfi
3203,3327,10105,128,demographics,How often do you use a computer?,Multiple times a day,,,bfi2s_classic,classic,bfi
3204,3328,10106,128,demographics,What is your general attitude towards artificial intelligence?,Very positive,,,bfi2s_classic,classic,bfi
3205,3329,10107,128,demographics,"Have you previously interacted with AI-based conversational agents (e.g., chatbots, virtual assistants, avatars) in online surveys or other platforms?",Yes,,,bfi2s_classic,classic,bfi
3206,3334,10108,128,demographics,How would you rate your overall proficiency in English?,Native or bilingual speaker,,,bfi2s_classic,classic,bfi
3207,3344,10110,128,demographics,"You may love pizza or ice cream. But when we ask you what you would order in the restaurant, you need to choose a salad.",Salad,,,bfi2s_classic,classic,bfi
3208,3375,10000,128,questionnaire,Tends to be quiet.,Agree a little,,,bfi2s_classic,classic,bfi
3209,3376,10001,128,questionnaire,"Is compassionate, has a soft heart.",Agree strongly,,,bfi2s_classic,classic,bfi
3210,3377,10002,128,questionnaire,Tends to be disorganized.,Disagree strongly,,,bfi2s_classic,classic,bfi
3211,3378,10003,128,questionnaire,Worries a lot.,Disagree a little,,,bfi2s_classic,classic,bfi
3212,3379,10004,128,questionnaire,"Is fascinated by art, music, or literature.",Disagree strongly,,,bfi2s_classic,classic,bfi
3213,3380,10005,128,questionnaire,"Is dominant, acts as a leader.",Agree a little,,,bfi2s_classic,classic,bfi
3214,3381,10006,128,questionnaire,Is sometimes rude to others.,Disagree strongly,,,bfi2s_classic,classic,bfi
3215,3382,10007,128,questionnaire,Has difficulty getting started on tasks.,Disagree a little,,,bfi2s_classic,classic,bfi
3216,3393,10008,128,questionnaire,"Tends to feel depressed, blue.",Disagree a little,,,bfi2s_classic,classic,bfi
3217,3394,10009,128,questionnaire,I prefer summer over winter.,"Agree strongly, Disagree strongly",,,bfi2s_classic,classic,bfi
3218,3395,10010,128,questionnaire,Has little interest in abstract ideas.,"Neutral, no opinion",,,bfi2s_classic,classic,bfi
3219,3396,10011,128,questionnaire,Is full of energy.,Agree strongly,,,bfi2s_classic,classic,bfi
3220,3397,10012,128,questionnaire,Assumes the best about people.,Agree strongly,,,bfi2s_classic,classic,bfi
3221,3398,10013,128,questionnaire,"Is reliable, can always be counted on.",Agree strongly,,,bfi2s_classic,classic,bfi
3222,3399,10014,128,questionnaire,"Is emotionally stable, not easily upset.",Agree a little,,,bfi2s_classic,classic,bfi
3223,3400,10015,128,questionnaire,"Is original, comes up with new ideas.",Agree strongly,,,bfi2s_classic,classic,bfi
3224,3401,10016,128,questionnaire,"Is outgoing, sociable.",Agree strongly,,,bfi2s_classic,classic,bfi
3225,3402,10017,128,questionnaire,Can be cold and uncaring.,Disagree strongly,,,bfi2s_classic,classic,bfi
3226,3403,10018,128,questionnaire,Keeps things neat and tidy.,Agree strongly,,,bfi2s_classic,classic,bfi
3227,3414,10019,128,questionnaire,"Is relaxed, handles stress well.",Agree strongly,,,bfi2s_classic,classic,bfi
3228,3415,10020,128,questionnaire,Has few artistic interests.,"Neutral, no opinion",,,bfi2s_classic,classic,bfi
3229,3416,10021,128,questionnaire,Prefers to have others take charge.,Agree a little,,,bfi2s_classic,classic,bfi
3230,3417,10022,128,questionnaire,"Is respectful, treats others with respect.",Agree strongly,,,bfi2s_classic,classic,bfi
3231,3420,10023,128,questionnaire,"Is persistent, works until the task is finished.",Agree a little,,,bfi2s_classic,classic,bfi
3232,3421,10024,128,questionnaire,"Feels secure, comfortable with self.",Agree a little,,,bfi2s_classic,classic,bfi
3233,3422,10025,128,questionnaire,"Is complex, a deep thinker.",Agree a little,,,bfi2s_classic,classic,bfi
3234,3423,10026,128,questionnaire,Is less active than other people.,Agree a little,,,bfi2s_classic,classic,bfi
3235,3424,10027,128,questionnaire,Tends to find fault with others.,"Neutral, no opinion",,,bfi2s_classic,classic,bfi
3236,3425,10028,128,questionnaire,Can be somewhat careless.,Disagree a little,,,bfi2s_classic,classic,bfi
3237,3426,10029,128,questionnaire,"Is temperamental, gets emotional easily.",Agree a little,,,bfi2s_classic,classic,bfi
3238,3427,10030,128,questionnaire,Has little creativity.,Disagree a little,,,bfi2s_classic,classic,bfi
3239,3438,10201,128,feedback,How much do you agree with this statement: The conversation with the AI assistant felt natural.,Agree,4.0,"this is exactly myself, The AI has done a great job honestly",bfi2s_classic,classic,bfi
3240,3441,10202,128,feedback,How would you rate the overall experience of interacting with the AI assistant?,Very good,5.0,"the experience was very good. The AI was helpful, easy to interact with, and asked clear questions with fast response.",bfi2s_classic,classic,bfi
3241,3444,10203,128,feedback,How would you rate your overall experience with this survey?,Very good,5.0,"I’d rate the overall experience with this survey as very good. It was clear, straightforward, and easy to complete, but too long",bfi2s_classic,classic,bfi
3242,3446,10200,128,feedback,"During this survey, you interacted with a text-based AI assistant. If you had to choose, would you prefer this format or a voice-based assistant (where the AI speaks to you, and you also respond by speaking) for a similar survey in the future?",I prefer the text-based AI assistant (current version),3.0,I prefer communicating through text rather than voice because it's more convenient and gives me time to think about what I want to say,bfi2s_classic,classic,bfi
3243,3447,10206,128,feedback,"How many months are there in a year? Even though the correct answer is twelve, make sure to choose the option thirty.",30,,,bfi2s_classic,classic,bfi
3244,3448,10205,128,feedback,Is there anything else you'd like to tell us regarding this study?,"None, thank you",,,bfi2s_classic,classic,bfi
3245,3181,20101,126,demographics,What is your age?,35-44,,,cfq_classic,classic,cfq
3246,3182,20102,126,demographics,Which gender do you identify as?,Female,,,cfq_classic,classic,cfq
3247,3183,20103,126,demographics,How do you identify yourself in terms of race?,White,,,cfq_classic,classic,cfq
3248,3184,20104,126,demographics,What is the highest education level you have completed?,Undergraduate degree,,,cfq_classic,classic,cfq
3249,3185,20109,126,demographics,"What is your personal income per year, after tax?","£40,000 - £49,999",,,cfq_classic,classic,cfq
3250,3186,20105,126,demographics,How often do you use a computer?,Multiple times a day,,,cfq_classic,classic,cfq
3251,3187,20106,126,demographics,What is your general attitude towards artificial intelligence?,Somewhat positive,,,cfq_classic,classic,cfq
3252,3188,20107,126,demographics,"Have you previously interacted with AI-based conversational agents (e.g., chatbots, virtual assistants, avatars) in online surveys or other platforms?",Yes,,,cfq_classic,classic,cfq
3253,3189,20108,126,demographics,How would you rate your overall proficiency in English?,Native or bilingual speaker,,,cfq_classic,classic,cfq
3254,3190,20110,126,demographics,"You may love pizza or ice cream. But when we ask you what you would order in the restaurant, you need to choose a salad.",Salad,,,cfq_classic,classic,cfq
3255,3215,20000,126,questionnaire,Do you read something and find you haven't been thinking about it and must read it again?,Quite often,,,cfq_classic,classic,cfq
3256,3217,20001,126,questionnaire,Do you find you forget why you went from one part of the house to the other?,Quite often,,,cfq_classic,classic,cfq
3257,3230,20002,126,questionnaire,Do you fail to notice signposts on the road?,Occasionally,,,cfq_classic,classic,cfq
3258,3231,20003,126,questionnaire,Do you find you confuse right and left when giving directions?,Very rarely,,,cfq_classic,classic,cfq
3259,3232,20004,126,questionnaire,Do you bump into people?,Never,,,cfq_classic,classic,cfq
3260,3233,20005,126,questionnaire,Do you forget whether you've turned off a light or a fire or locked the door?,Very rarely,,,cfq_classic,classic,cfq
3261,3248,20006,126,questionnaire,Do you fail to listen to people's names when you are meeting them?,Very often,,,cfq_classic,classic,cfq
3262,3260,20007,126,questionnaire,Do you say something and realize afterwards that it might be taken as insulting?,Occasionally,,,cfq_classic,classic,cfq
3263,3261,20008,126,questionnaire,Do you fail to hear people speaking to you when you are doing something else?,Occasionally,,,cfq_classic,classic,cfq
3264,3276,20009,126,questionnaire,Do you go to summer vacations?,"Very often, Never",,,cfq_classic,classic,cfq
3265,3278,20010,126,questionnaire,Do you lose your temper and regret it?,Very rarely,,,cfq_classic,classic,cfq
3266,3279,20011,126,questionnaire,Do you leave important letters unanswered for days?,Very rarely,,,cfq_classic,classic,cfq
3267,3281,20012,126,questionnaire,Do you find you forget which way to turn on a road you know well but rarely use?,Very rarely,,,cfq_classic,classic,cfq
3268,3283,20013,126,questionnaire,Do you fail to see what you want in a supermarket (although it's there)?,Very rarely,,,cfq_classic,classic,cfq
3269,3285,20014,126,questionnaire,Do you find yourself suddenly wondering whether you've used a word correctly?,Never,,,cfq_classic,classic,cfq
3270,3286,20015,126,questionnaire,Do you have trouble making up your mind?,Occasionally,,,cfq_classic,classic,cfq
3271,3288,20016,126,questionnaire,Do you forget appointments?,Never,,,cfq_classic,classic,cfq
3272,3292,20017,126,questionnaire,Do you forget where you put something like a newspaper or a book?,Occasionally,,,cfq_classic,classic,cfq
3273,3309,20018,126,questionnaire,Do you accidentally throw away the thing you want and keep what you meant to throw away?,Never,,,cfq_classic,classic,cfq
3274,3310,20019,126,questionnaire,Do you daydream when you ought to be listening to something?,Quite often,,,cfq_classic,classic,cfq
3275,3319,20020,126,questionnaire,Do you forget people's names?,Quite often,,,cfq_classic,classic,cfq
3276,3320,20021,126,questionnaire,Do you start doing one thing at home and get distracted into doing something else?,Very often,,,cfq_classic,classic,cfq
3277,3321,20022,126,questionnaire,Do you find you can't quite remember something although it's on the tip of your tongue?,Quite often,,,cfq_classic,classic,cfq
3278,3351,20023,126,questionnaire,Do you forget what you came to the shops to buy?,Occasionally,,,cfq_classic,classic,cfq
3279,3355,20024,126,questionnaire,Do you drop things?,Very rarely,,,cfq_classic,classic,cfq
3280,3356,20025,126,questionnaire,Do you find you can't think of anything to say?,Very rarely,,,cfq_classic,classic,cfq
3281,3363,20201,126,feedback,How much do you agree with this statement: The conversation with the AI assistant felt natural.,Strongly agree,5.0,It flowed nicely and didn't feel awkward,cfq_classic,classic,cfq
3282,3364,20202,126,feedback,How would you rate the overall experience of interacting with the AI assistant?,Very good,5.0,It provided good prompts,cfq_classic,classic,cfq
3283,3365,20203,126,feedback,How would you rate your overall experience with this survey?,Very good,5.0,I've really enjoyed it as it's not just box ticking and more engaging,cfq_classic,classic,cfq
3284,3368,20200,126,feedback,"During this survey, you interacted with a text-based AI assistant. If you had to choose, would you prefer this format or a voice-based assistant (where the AI speaks to you, and you also respond by speaking) for a similar survey in the future?",I prefer the voice-based AI assistant (the alternative),2.0,It's quicker than typing,cfq_classic,classic,cfq
3285,3369,20206,126,feedback,"How many months are there in a year? Even though the correct answer is twelve, make sure to choose the option thirty.",30,,,cfq_classic,classic,cfq
3286,3371,20205,126,feedback,Is there anything else you'd like to tell us regarding this study?,It was really enjoyable :),,,cfq_classic,classic,cfq
3287,3525,20101,137,demographics,What is your age?,45-54,,,cfq_classic,classic,cfq
3288,3526,20102,137,demographics,Which gender do you identify as?,Male,,,cfq_classic,classic,cfq
3289,3527,20103,137,demographics,How do you identify yourself in terms of race?,Asian or Pacific Islander,,,cfq_classic,classic,cfq
3290,3528,20104,137,demographics,What is the highest education level you have completed?,Undergraduate degree,,,cfq_classic,classic,cfq
3291,3530,20109,137,demographics,"What is your personal income per year, after tax?","£30,000 - £39,999",,,cfq_classic,classic,cfq
3292,3535,20105,137,demographics,How often do you use a computer?,Multiple times a day,,,cfq_classic,classic,cfq
3293,3536,20106,137,demographics,What is your general attitude towards artificial intelligence?,Somewhat negative,,,cfq_classic,classic,cfq
3294,3537,20107,137,demographics,"Have you previously interacted with AI-based conversational agents (e.g., chatbots, virtual assistants, avatars) in online surveys or other platforms?",Yes,,,cfq_classic,classic,cfq
3295,3539,20108,137,demographics,How would you rate your overall proficiency in English?,Native or bilingual speaker,,,cfq_classic,classic,cfq
3296,3540,20110,137,demographics,"You may love pizza or ice cream. But when we ask you what you would order in the restaurant, you need to choose a salad.",Salad,,,cfq_classic,classic,cfq
3297,3547,20000,137,questionnaire,Do you read something and find you haven't been thinking about it and must read it again?,Quite often,,,cfq_classic,classic,cfq
3298,3548,20001,137,questionnaire,Do you find you forget why you went from one part of the house to the other?,Occasionally,,,cfq_classic,classic,cfq
3299,3557,20002,137,questionnaire,Do you fail to notice signposts on the road?,Very rarely,,,cfq_classic,classic,cfq
3300,3558,20003,137,questionnaire,Do you find you confuse right and left when giving directions?,Occasionally,,,cfq_classic,classic,cfq
3301,3559,20004,137,questionnaire,Do you bump into people?,Quite often,,,cfq_classic,classic,cfq
3302,3560,20005,137,questionnaire,Do you forget whether you've turned off a light or a fire or locked the door?,Occasionally,,,cfq_classic,classic,cfq
3303,3570,20006,137,questionnaire,Do you fail to listen to people's names when you are meeting them?,Occasionally,,,cfq_classic,classic,cfq
3304,3584,20007,137,questionnaire,Do you say something and realize afterwards that it might be taken as insulting?,Very rarely,,,cfq_classic,classic,cfq
3305,3585,20008,137,questionnaire,Do you fail to hear people speaking to you when you are doing something else?,Occasionally,,,cfq_classic,classic,cfq
